frame, id, x, y, z
96, 31, 979, 715, -0.5722635984420776
96, 32, 1257, 670, -0.34291496872901917
97, 0, 1037, 2300, -0.5529398918151855
97, 1, 1004, 2356, -0.5205708742141724
97, 2, 983, 2356, -0.5205278992652893
97, 3, 961, 2355, -0.5205571055412292
97, 4, 1077, 2358, -0.5180422067642212
97, 5, 1105, 2359, -0.5181903839111328
97, 6, 1126, 2361, -0.5182401537895203
97, 7, 927, 2340, -0.29072022438049316
97, 8, 1154, 2341, -0.27776721119880676
97, 9, 1005, 2245, -0.46088001132011414
97, 10, 1084, 2243, -0.45796215534210205
97, 11, 824, 2083, -0.1788759082555771
97, 12, 1263, 2076, -0.14425016939640045
97, 13, 759, 1709, -0.37071630358695984
97, 14, 1296, 1731, -0.3441978991031647
97, 15, 990, 1797, -0.7280365824699402
97, 16, 1069, 1790, -0.6876701712608337
97, 17, 1069, 1806, -0.8022509813308716
97, 18, 1006, 1794, -0.7638185024261475
97, 19, 1068, 1874, -0.7768597602844238
97, 20, 1022, 1858, -0.7326325178146362
97, 21, 1043, 1880, -0.7198154926300049
97, 22, 1038, 1863, -0.6768820881843567
97, 23, 902, 1482, -0.024525810033082962
97, 24, 1196, 1479, 0.024693407118320465
97, 25, 878, 1324, -0.8802594542503357
97, 26, 1285, 1317, -0.7069729566574097
97, 27, 907, 938, -0.3434380292892456
97, 28, 1237, 939, -0.15801046788692474
97, 29, 914, 904, -0.29641494154930115
97, 30, 1222, 920, -0.10966130346059799
97, 31, 980, 715, -0.5706210136413574
97, 32, 1257, 670, -0.3450284004211426
98, 0, 1037, 2295, -0.5018372535705566
98, 1, 1003, 2352, -0.47256550192832947
98, 2, 982, 2352, -0.47250667214393616
98, 3, 960, 2352, -0.47251230478286743
98, 4, 1077, 2352, -0.4690144956111908
98, 5, 1104, 2354, -0.46911993622779846
98, 6, 1125, 2356, -0.4691699147224426
98, 7, 926, 2340, -0.2605724036693573
98, 8, 1152, 2337, -0.24343349039554596
98, 9, 1005, 2242, -0.4153892397880554
98, 10, 1083, 2240, -0.41144800186157227
98, 11, 824, 2082, -0.1544550508260727
98, 12, 1261, 2076, -0.11765572428703308
98, 13, 760, 1709, -0.3488329350948334
98, 14, 1298, 1731, -0.2888276278972626
98, 15, 991, 1818, -0.703252375125885
98, 16, 1069, 1793, -0.5994459986686707
98, 17, 1069, 1841, -0.7704499363899231
98, 18, 1006, 1794, -0.6677790284156799
98, 19, 1069, 1903, -0.7328339219093323
98, 20, 1021, 1858, -0.6357625126838684
98, 21, 1045, 1904, -0.6884380578994751
98, 22, 1037, 1862, -0.5878696441650391
98, 23, 902, 1483, -0.02483317069709301
98, 24, 1194, 1481, 0.0249649565666914
98, 25, 874, 1304, -0.8294049501419067
98, 26, 1283, 1313, -0.6809976696968079
98, 27, 908, 932, -0.3143976926803589
98, 28, 1237, 938, -0.15425001084804535
98, 29, 916, 897, -0.26941871643066406
98, 30, 1219, 918, -0.10732482373714447
98, 31, 981, 712, -0.5238587260246277
98, 32, 1257, 670, -0.33669963479042053
99, 0, 1037, 2290, -0.47851619124412537
99, 1, 1003, 2348, -0.447900652885437
99, 2, 980, 2348, -0.4478437602519989
99, 3, 958, 2349, -0.4478261172771454
99, 4, 1077, 2348, -0.4445938766002655
99, 5, 1104, 2350, -0.44469860196113586
99, 6, 1125, 2352, -0.44474485516548157
99, 7, 924, 2339, -0.231673002243042
99, 8, 1151, 2335, -0.21739673614501953
99, 9, 1004, 2238, -0.3913048207759857
99, 10, 1083, 2236, -0.38801833987236023
99, 11, 824, 2082, -0.13347333669662476
99, 12, 1259, 2077, -0.0935739204287529
99, 13, 761, 1710, -0.33340853452682495
99, 14, 1300, 1735, -0.2788201570510864
99, 15, 992, 1831, -0.6906042098999023
99, 16, 1071, 1794, -0.6040275692939758
99, 17, 1070, 1855, -0.7583490610122681
99, 18, 1007, 1793, -0.6749730706214905
99, 19, 1068, 1914, -0.7218829393386841
99, 20, 1019, 1857, -0.6415582299232483
99, 21, 1045, 1914, -0.6757687330245972
99, 22, 1035, 1862, -0.5923484563827515
99, 23, 900, 1480, -0.024680733680725098
99, 24, 1191, 1481, 0.024791670963168144
99, 25, 865, 1295, -0.8183282613754272
99, 26, 1280, 1313, -0.6842508316040039
99, 27, 909, 922, -0.3181011378765106
99, 28, 1237, 934, -0.1805020123720169
99, 29, 917, 888, -0.27465611696243286
99, 30, 1219, 914, -0.13828787207603455
99, 31, 980, 709, -0.5368094444274902
99, 32, 1256, 670, -0.37544941902160645
100, 0, 1036, 2278, -0.4493332505226135
100, 1, 1001, 2335, -0.4206465780735016
100, 2, 978, 2336, -0.4205769896507263
100, 3, 955, 2336, -0.4205632507801056
100, 4, 1075, 2340, -0.41813746094703674
100, 5, 1102, 2343, -0.41822725534439087
100, 6, 1122, 2346, -0.4182782471179962
100, 7, 922, 2331, -0.20414043962955475
100, 8, 1150, 2334, -0.19496019184589386
100, 9, 1004, 2225, -0.36113277077674866
100, 10, 1083, 2229, -0.359390527009964
100, 11, 826, 2083, -0.10634253919124603
100, 12, 1259, 2079, -0.0695943757891655
100, 13, 762, 1712, -0.31356698274612427
100, 14, 1299, 1738, -0.2607051730155945
100, 15, 992, 1851, -0.6687593460083008
100, 16, 1064, 1815, -0.5747824907302856
100, 17, 1070, 1883, -0.7360221147537231
100, 18, 992, 1808, -0.6402140855789185
100, 19, 1068, 1931, -0.6980079412460327
100, 20, 987, 1872, -0.6016339063644409
100, 21, 1045, 1930, -0.654461681842804
100, 22, 1023, 1874, -0.5599794983863831
100, 23, 900, 1480, -0.02457454614341259
100, 24, 1190, 1480, 0.02466915361583233
100, 25, 863, 1294, -0.814953625202179
100, 26, 1280, 1313, -0.6870792508125305
100, 27, 909, 924, -0.31837552785873413
100, 28, 1237, 932, -0.1847287267446518
100, 29, 917, 888, -0.2745167911052704
100, 30, 1219, 913, -0.14013119041919708
100, 31, 979, 709, -0.5230616927146912
100, 32, 1256, 669, -0.37018704414367676
101, 0, 1036, 2275, -0.4413348138332367
101, 1, 1000, 2332, -0.4094499349594116
101, 2, 977, 2333, -0.4094081521034241
101, 3, 954, 2333, -0.40942180156707764
101, 4, 1075, 2337, -0.40773048996925354
101, 5, 1101, 2341, -0.4078217148780823
101, 6, 1122, 2345, -0.40785518288612366
101, 7, 922, 2328, -0.1882437914609909
101, 8, 1149, 2333, -0.18140289187431335
101, 9, 1004, 2222, -0.3531568646430969
101, 10, 1082, 2226, -0.3518991470336914
101, 11, 827, 2082, -0.09077601134777069
101, 12, 1258, 2080, -0.05960199609398842
101, 13, 750, 1714, -0.298629492521286
101, 14, 1299, 1739, -0.2662176191806793
101, 15, 968, 1844, -0.6633695363998413
101, 16, 1071, 1826, -0.6060327291488647
101, 17, 1040, 1864, -0.7313661575317383
101, 18, 1015, 1836, -0.6700901985168457
101, 19, 1039, 1917, -0.6996981501579285
101, 20, 1006, 1898, -0.6266897320747375
101, 21, 1018, 1919, -0.6524761915206909
101, 22, 1028, 1894, -0.5926768779754639
101, 23, 900, 1480, -0.02145659737288952
101, 24, 1190, 1480, 0.021509109064936638
101, 25, 863, 1288, -0.8086026310920715
101, 26, 1280, 1304, -0.6650241017341614
101, 27, 909, 917, -0.332477331161499
101, 28, 1237, 929, -0.16954299807548523
101, 29, 918, 876, -0.2937995195388794
101, 30, 1218, 910, -0.1260439157485962
101, 31, 970, 709, -0.5534396767616272
101, 32, 1256, 668, -0.3618330955505371
102, 0, 1036, 2273, -0.5020509958267212
102, 1, 999, 2331, -0.47311899065971375
102, 2, 976, 2331, -0.47304192185401917
102, 3, 954, 2330, -0.4730229079723358
102, 4, 1074, 2337, -0.4738536477088928
102, 5, 1100, 2341, -0.473943293094635
102, 6, 1120, 2345, -0.47395285964012146
102, 7, 921, 2324, -0.25940418243408203
102, 8, 1148, 2333, -0.26358604431152344
102, 9, 1004, 2220, -0.4170323610305786
102, 10, 1082, 2225, -0.41894567012786865
102, 11, 827, 2076, -0.15174421668052673
102, 12, 1258, 2079, -0.12893198430538177
102, 13, 737, 1714, -0.34868261218070984
102, 14, 1299, 1739, -0.33572959899902344
102, 15, 918, 1840, -0.7477916479110718
102, 16, 1152, 1825, -0.7266023755073547
102, 17, 972, 1853, -0.8170306086540222
102, 18, 1075, 1831, -0.7996615171432495
102, 19, 965, 1910, -0.7926596403121948
102, 20, 1088, 1903, -0.7665323615074158
102, 21, 955, 1911, -0.7411332726478577
102, 22, 1103, 1898, -0.7168144583702087
102, 23, 900, 1480, -0.019105233252048492
102, 24, 1190, 1479, 0.019009705632925034
102, 25, 860, 1254, -0.7691123485565186
102, 26, 1280, 1291, -0.6240211725234985
102, 27, 909, 911, -0.24865759909152985
102, 28, 1236, 923, -0.03830740600824356
102, 29, 918, 877, -0.20423723757266998
102, 30, 1217, 906, 0.013764621689915657
102, 31, 971, 707, -0.45020556449890137
102, 32, 1254, 665, -0.19631648063659668
103, 0, 1036, 2271, -0.6576388478279114
103, 1, 997, 2330, -0.6225879192352295
103, 2, 974, 2329, -0.6225937604904175
103, 3, 952, 2328, -0.6226891279220581
103, 4, 1072, 2337, -0.6192280650138855
103, 5, 1098, 2342, -0.6193340420722961
103, 6, 1118, 2346, -0.6192856431007385
103, 7, 921, 2321, -0.36202213168144226
103, 8, 1145, 2333, -0.3498592972755432
103, 9, 1004, 2219, -0.5556169748306274
103, 10, 1082, 2224, -0.5528461337089539
103, 11, 825, 2073, -0.2284446507692337
103, 12, 1256, 2075, -0.13246740400791168
103, 13, 716, 1717, -0.45085760951042175
103, 14, 1284, 1732, -0.32965439558029175
103, 15, 872, 1823, -0.9448897242546082
103, 16, 1279, 1802, -0.8358375430107117
103, 17, 910, 1839, -1.0415481328964233
103, 18, 1316, 1821, -0.932182788848877
103, 19, 908, 1891, -1.0374047756195068
103, 20, 1324, 1861, -0.9430391788482666
103, 21, 906, 1885, -0.9482004642486572
103, 22, 1305, 1854, -0.8500661849975586
103, 23, 896, 1478, -0.022524340078234673
103, 24, 1183, 1478, 0.022535694763064384
103, 25, 855, 1253, -0.8412496447563171
103, 26, 1281, 1289, -0.6743760704994202
103, 27, 908, 912, -0.2618039548397064
103, 28, 1236, 922, -0.05580337718129158
103, 29, 918, 880, -0.21353329718112946
103, 30, 1215, 906, -0.0020412097219377756
103, 31, 971, 706, -0.4916987717151642
103, 32, 1254, 663, -0.256670743227005
104, 0, 1037, 2269, -0.6196003556251526
104, 1, 997, 2328, -0.6038545966148376
104, 2, 974, 2327, -0.6045699715614319
104, 3, 952, 2326, -0.605324923992157
104, 4, 1072, 2336, -0.6028863787651062
104, 5, 1098, 2341, -0.6025082468986511
104, 6, 1117, 2345, -0.6017812490463257
104, 7, 921, 2319, -0.32069048285484314
104, 8, 1143, 2333, -0.31943827867507935
104, 9, 1004, 2218, -0.5087060928344727
104, 10, 1082, 2224, -0.5077440142631531
104, 11, 823, 2066, -0.1651219129562378
104, 12, 1255, 2075, -0.07043266296386719
104, 13, 723, 1727, -0.3245275914669037
104, 14, 1287, 1747, -0.19462081789970398
104, 15, 864, 1799, -0.8658847808837891
104, 16, 1348, 1790, -0.7058493494987488
104, 17, 892, 1786, -1.011075496673584
104, 18, 1384, 1812, -0.8046907186508179
104, 19, 901, 1826, -0.8794319033622742
104, 20, 1391, 1846, -0.8167789578437805
104, 21, 895, 1839, -0.86350417137146
104, 22, 1365, 1838, -0.809206485748291
104, 23, 896, 1475, -0.019061297178268433
104, 24, 1184, 1476, 0.01916191540658474
104, 25, 844, 1261, -0.7847828269004822
104, 26, 1281, 1286, -0.6550931930541992
104, 27, 901, 910, -0.27810099720954895
104, 28, 1236, 921, -0.0853274017572403
104, 29, 918, 880, -0.23350107669830322
104, 30, 1216, 904, -0.022218940779566765
104, 31, 963, 706, -0.5020480751991272
104, 32, 1254, 663, -0.27414748072624207
105, 0, 1036, 2268, -0.47302594780921936
105, 1, 995, 2327, -0.4488123059272766
105, 2, 973, 2326, -0.44891470670700073
105, 3, 951, 2325, -0.44909223914146423
105, 4, 1070, 2335, -0.446761816740036
105, 5, 1096, 2340, -0.4467431604862213
105, 6, 1115, 2344, -0.4465649425983429
105, 7, 920, 2318, -0.2212163358926773
105, 8, 1141, 2333, -0.21410557627677917
105, 9, 1004, 2216, -0.38170555233955383
105, 10, 1082, 2222, -0.37978169322013855
105, 11, 819, 2061, -0.10716897249221802
105, 12, 1255, 2076, -0.024306291714310646
105, 13, 725, 1726, -0.22680158913135529
105, 14, 1288, 1751, -0.16670586168766022
105, 15, 881, 1765, -0.5788166522979736
105, 16, 1386, 1807, -0.6508530378341675
105, 17, 912, 1740, -0.6510249376296997
105, 18, 1427, 1851, -0.7398093342781067
105, 19, 927, 1772, -0.6557415723800659
105, 20, 1421, 1875, -0.7980679273605347
105, 21, 919, 1791, -0.5854585766792297
105, 22, 1402, 1863, -0.7055502533912659
105, 23, 896, 1469, -0.019083227962255478
105, 24, 1184, 1473, 0.019184142351150513
105, 25, 846, 1284, -0.7762399911880493
105, 26, 1281, 1287, -0.6499949097633362
105, 27, 898, 914, -0.2855721712112427
105, 28, 1236, 921, -0.0978165715932846
105, 29, 916, 883, -0.245929554104805
105, 30, 1214, 904, -0.03751310706138611
105, 31, 961, 706, -0.5020700693130493
105, 32, 1252, 661, -0.29105618596076965
106, 0, 1033, 2263, -0.3963855803012848
106, 1, 992, 2322, -0.3625648617744446
106, 2, 969, 2321, -0.3626490831375122
106, 3, 947, 2320, -0.36273103952407837
106, 4, 1066, 2331, -0.36543339490890503
106, 5, 1094, 2336, -0.3654468357563019
106, 6, 1113, 2341, -0.365340918302536
106, 7, 919, 2315, -0.12238284945487976
106, 8, 1141, 2332, -0.13744470477104187
106, 9, 1002, 2211, -0.301874577999115
106, 10, 1081, 2218, -0.3064250648021698
106, 11, 820, 2059, -0.021282587200403214
106, 12, 1257, 2066, 0.026129860430955887
106, 13, 773, 1728, -0.21217979490756989
106, 14, 1282, 1746, -0.1632625013589859
106, 15, 849, 1764, -0.6473091244697571
106, 16, 1335, 1845, -0.6611127257347107
106, 17, 868, 1751, -0.7218795418739319
106, 18, 1359, 1901, -0.756575882434845
106, 19, 877, 1795, -0.6787599921226501
106, 20, 1367, 1931, -0.7816752791404724
106, 21, 877, 1803, -0.6457120776176453
106, 22, 1348, 1913, -0.6956098079681396
106, 23, 900, 1462, -0.012706665322184563
106, 24, 1185, 1460, 0.012941908091306686
106, 25, 847, 1288, -0.7671244144439697
106, 26, 1281, 1288, -0.6779111623764038
106, 27, 897, 916, -0.28811973333358765
106, 28, 1235, 921, -0.16264460980892181
106, 29, 915, 884, -0.24793612957000732
106, 30, 1214, 904, -0.11471912264823914
106, 31, 959, 706, -0.5016891360282898
106, 32, 1251, 660, -0.35652151703834534
107, 0, 1033, 2255, -0.4061342775821686
107, 1, 990, 2314, -0.37304770946502686
107, 2, 968, 2313, -0.3730756938457489
107, 3, 946, 2313, -0.37313899397850037
107, 4, 1065, 2324, -0.37430813908576965
107, 5, 1092, 2330, -0.3743419051170349
107, 6, 1112, 2336, -0.3742562532424927
107, 7, 918, 2311, -0.135168194770813
107, 8, 1141, 2331, -0.14264686405658722
107, 9, 1002, 2203, -0.31150388717651367
107, 10, 1081, 2211, -0.31416651606559753
107, 11, 823, 2058, -0.03527412936091423
107, 12, 1259, 2066, 0.023734116926789284
107, 13, 781, 1734, -0.20047682523727417
107, 14, 1281, 1742, -0.16704566776752472
107, 15, 858, 1745, -0.6241933703422546
107, 16, 1314, 1840, -0.6714950203895569
107, 17, 881, 1672, -0.7062053084373474
107, 18, 1315, 1882, -0.7687726616859436
107, 19, 902, 1764, -0.7129496335983276
107, 20, 1325, 1939, -0.7818769216537476
107, 21, 896, 1768, -0.6345207095146179
107, 22, 1312, 1921, -0.6943904757499695
107, 23, 900, 1459, -0.013205550611019135
107, 24, 1184, 1458, 0.013454894535243511
107, 25, 854, 1292, -0.7807834148406982
107, 26, 1281, 1288, -0.6644065976142883
107, 27, 899, 925, -0.2866230905056
107, 28, 1235, 922, -0.12686100602149963
107, 29, 913, 901, -0.2432222217321396
107, 30, 1214, 905, -0.07713576406240463
107, 31, 961, 706, -0.48884984850883484
107, 32, 1251, 660, -0.3016398847103119
108, 0, 1032, 2250, -0.43772199749946594
108, 1, 989, 2309, -0.4049038589000702
108, 2, 967, 2308, -0.40490975975990295
108, 3, 945, 2308, -0.40496641397476196
108, 4, 1063, 2318, -0.40410107374191284
108, 5, 1090, 2325, -0.40416988730430603
108, 6, 1110, 2332, -0.40411674976348877
108, 7, 918, 2306, -0.17066854238510132
108, 8, 1140, 2329, -0.16910722851753235
108, 9, 1002, 2198, -0.34473010897636414
108, 10, 1080, 2206, -0.34536516666412354
108, 11, 828, 2055, -0.05830170214176178
108, 12, 1258, 2066, -0.009953578934073448
108, 13, 793, 1736, -0.230126291513443
108, 14, 1294, 1742, -0.18219183385372162
108, 15, 868, 1753, -0.6643157005310059
108, 16, 1292, 1846, -0.7173680067062378
108, 17, 880, 1699, -0.7610980868339539
108, 18, 1291, 1872, -0.8131856918334961
108, 19, 906, 1783, -0.7804850935935974
108, 20, 1299, 1938, -0.8158520460128784
108, 21, 904, 1787, -0.6850079894065857
108, 22, 1282, 1926, -0.7283203601837158
108, 23, 902, 1458, -0.011622368358075619
108, 24, 1185, 1459, 0.011742324568331242
108, 25, 857, 1290, -0.7523482441902161
108, 26, 1281, 1287, -0.6579474210739136
108, 27, 901, 926, -0.24045783281326294
108, 28, 1233, 920, -0.128668874502182
108, 29, 913, 901, -0.19725090265274048
108, 30, 1212, 901, -0.08107919991016388
108, 31, 962, 706, -0.4573441743850708
108, 32, 1251, 658, -0.32636773586273193
109, 0, 1032, 2247, -0.533248782157898
109, 1, 989, 2304, -0.5051454305648804
109, 2, 966, 2304, -0.5050969123840332
109, 3, 944, 2304, -0.5051243901252747
109, 4, 1062, 2314, -0.5032432079315186
109, 5, 1089, 2321, -0.5033035278320312
109, 6, 1109, 2328, -0.5032708048820496
109, 7, 918, 2303, -0.2690803110599518
109, 8, 1139, 2327, -0.2625410854816437
109, 9, 1002, 2195, -0.4376239478588104
109, 10, 1079, 2204, -0.43645179271698
109, 11, 828, 2054, -0.12903080880641937
109, 12, 1258, 2067, -0.0726371631026268
109, 13, 788, 1720, -0.3172765076160431
109, 14, 1312, 1742, -0.2746952176094055
109, 15, 874, 1758, -0.7835595607757568
109, 16, 1290, 1851, -0.7869292497634888
109, 17, 883, 1745, -0.8736050724983215
109, 18, 1212, 1867, -0.8788853287696838
109, 19, 917, 1815, -0.8708819150924683
109, 20, 1206, 1930, -0.8664249777793884
109, 21, 912, 1810, -0.7882258892059326
109, 22, 1220, 1922, -0.78822261095047
109, 23, 904, 1459, -0.011917805299162865
109, 24, 1187, 1460, 0.011978071182966232
109, 25, 858, 1293, -0.7661077976226807
109, 26, 1282, 1285, -0.6491737961769104
109, 27, 905, 926, -0.24894562363624573
109, 28, 1233, 917, -0.09939979761838913
109, 29, 913, 895, -0.2094224989414215
109, 30, 1211, 899, -0.05128901079297066
109, 31, 970, 702, -0.49721673130989075
109, 32, 1251, 655, -0.29808372259140015
110, 0, 1031, 2247, -0.5206124782562256
110, 1, 987, 2304, -0.5016445517539978
110, 2, 965, 2304, -0.5018501877784729
110, 3, 943, 2304, -0.5020353198051453
110, 4, 1059, 2313, -0.5010477900505066
110, 5, 1086, 2320, -0.5011137127876282
110, 6, 1106, 2328, -0.5011945962905884
110, 7, 917, 2302, -0.250370591878891
110, 8, 1137, 2327, -0.24623887240886688
110, 9, 1001, 2196, -0.43274787068367004
110, 10, 1077, 2205, -0.4344782531261444
110, 11, 826, 2054, -0.12388329952955246
110, 12, 1257, 2070, -0.07033612579107285
110, 13, 773, 1716, -0.28372806310653687
110, 14, 1325, 1751, -0.26349788904190063
110, 15, 880, 1761, -0.6686581373214722
110, 16, 1221, 1851, -0.7403677105903625
110, 17, 926, 1745, -0.7451504468917847
110, 18, 1144, 1851, -0.8226324915885925
110, 19, 939, 1816, -0.7393065094947815
110, 20, 1116, 1911, -0.7859628200531006
110, 21, 921, 1811, -0.6692856550216675
110, 22, 1134, 1916, -0.7235984802246094
110, 23, 903, 1472, -0.013899688608944416
110, 24, 1187, 1473, 0.013881152495741844
110, 25, 859, 1298, -0.772566556930542
110, 26, 1282, 1290, -0.6501207947731018
110, 27, 903, 926, -0.30042263865470886
110, 28, 1233, 915, -0.15841621160507202
110, 29, 912, 895, -0.2645222246646881
110, 30, 1210, 894, -0.11748060584068298
110, 31, 972, 700, -0.5327538251876831
110, 32, 1253, 652, -0.3602100908756256
111, 0, 1030, 2247, -0.5090478658676147
111, 1, 987, 2305, -0.48409581184387207
111, 2, 964, 2305, -0.4841514229774475
111, 3, 943, 2305, -0.48424121737480164
111, 4, 1058, 2314, -0.48338261246681213
111, 5, 1084, 2321, -0.48344874382019043
111, 6, 1103, 2328, -0.4834708273410797
111, 7, 916, 2303, -0.2532133460044861
111, 8, 1131, 2327, -0.25047382712364197
111, 9, 1000, 2197, -0.41902250051498413
111, 10, 1075, 2205, -0.4196213185787201
111, 11, 824, 2058, -0.1280175745487213
111, 12, 1252, 2079, -0.08727194368839264
111, 13, 760, 1716, -0.27078256011009216
111, 14, 1330, 1764, -0.2672952115535736
111, 15, 886, 1763, -0.6368538737297058
111, 16, 1169, 1848, -0.6785097122192383
111, 17, 948, 1746, -0.7112412452697754
111, 18, 1103, 1831, -0.7549037933349609
111, 19, 952, 1816, -0.7082105278968811
111, 20, 1074, 1889, -0.729079008102417
111, 21, 931, 1812, -0.6382876038551331
111, 22, 1089, 1900, -0.6682568788528442
111, 23, 902, 1487, -0.01455078274011612
111, 24, 1187, 1482, 0.01449843030422926
111, 25, 858, 1315, -0.7778217196464539
111, 26, 1279, 1291, -0.6357330083847046
111, 27, 899, 925, -0.3272315561771393
111, 28, 1232, 909, -0.156211718916893
111, 29, 909, 894, -0.29123878479003906
111, 30, 1208, 889, -0.11079702526330948
111, 31, 973, 699, -0.5544122457504272
111, 32, 1253, 649, -0.3548278212547302
112, 0, 1026, 2248, -0.508287787437439
112, 1, 985, 2306, -0.4813973307609558
112, 2, 963, 2306, -0.48135533928871155
112, 3, 941, 2306, -0.4813898205757141
112, 4, 1053, 2315, -0.48080047965049744
112, 5, 1079, 2321, -0.4808734357357025
112, 6, 1100, 2328, -0.48087549209594727
112, 7, 915, 2303, -0.2550280690193176
112, 8, 1129, 2326, -0.25302597880363464
112, 9, 997, 2198, -0.4171837270259857
112, 10, 1069, 2206, -0.4174496829509735
112, 11, 817, 2060, -0.1273680031299591
112, 12, 1247, 2082, -0.08871524035930634
112, 13, 743, 1717, -0.2659457325935364
112, 14, 1334, 1771, -0.26572367548942566
112, 15, 884, 1763, -0.6386288404464722
112, 16, 1157, 1834, -0.6681312322616577
112, 17, 946, 1747, -0.7158353328704834
112, 18, 1093, 1810, -0.7481099367141724
112, 19, 940, 1817, -0.7143329977989197
112, 20, 1067, 1867, -0.7282195091247559
112, 21, 925, 1812, -0.6409777998924255
112, 22, 1080, 1879, -0.6620306968688965
112, 23, 900, 1492, -0.016439087688922882
112, 24, 1186, 1488, 0.016418561339378357
112, 25, 858, 1321, -0.8068112134933472
112, 26, 1278, 1293, -0.6397225856781006
112, 27, 899, 921, -0.38765814900398254
112, 28, 1230, 907, -0.2001800388097763
112, 29, 909, 889, -0.35477256774902344
112, 30, 1207, 887, -0.16279305517673492
112, 31, 976, 698, -0.6342658996582031
112, 32, 1254, 647, -0.41578689217567444
113, 0, 1024, 2249, -0.5292604565620422
113, 1, 984, 2306, -0.5057089328765869
113, 2, 962, 2306, -0.5055824518203735
113, 3, 941, 2306, -0.5055825114250183
113, 4, 1052, 2315, -0.5044114589691162
113, 5, 1077, 2321, -0.5044936537742615
113, 6, 1096, 2328, -0.5044825077056885
113, 7, 914, 2304, -0.2974102199077606
113, 8, 1122, 2327, -0.29137441515922546
113, 9, 995, 2198, -0.44283008575439453
113, 10, 1067, 2206, -0.4416060149669647
113, 11, 809, 2060, -0.16471953690052032
113, 12, 1243, 2087, -0.13303972780704498
113, 13, 718, 1716, -0.2664221525192261
113, 14, 1331, 1772, -0.2906399965286255
113, 15, 878, 1759, -0.6129006147384644
113, 16, 1128, 1818, -0.6560909152030945
113, 17, 941, 1746, -0.6826252937316895
113, 18, 1075, 1802, -0.7312101721763611
113, 19, 931, 1814, -0.680793046951294
113, 20, 1053, 1863, -0.7094817161560059
113, 21, 917, 1814, -0.6138105392456055
113, 22, 1067, 1871, -0.6492595672607422
113, 23, 894, 1501, -0.01721537671983242
113, 24, 1181, 1502, 0.017176732420921326
113, 25, 858, 1325, -0.7810004353523254
113, 26, 1277, 1304, -0.5974637866020203
113, 27, 900, 919, -0.3798959255218506
113, 28, 1230, 907, -0.1824665516614914
113, 29, 911, 885, -0.348788321018219
113, 30, 1206, 886, -0.13768257200717926
113, 31, 982, 695, -0.6236154437065125
113, 32, 1254, 644, -0.3828086853027344
114, 0, 1023, 2249, -0.49394944310188293
114, 1, 983, 2307, -0.46287158131599426
114, 2, 962, 2307, -0.4627953767776489
114, 3, 941, 2308, -0.4628251791000366
114, 4, 1049, 2316, -0.46123722195625305
114, 5, 1072, 2322, -0.46126946806907654
114, 6, 1091, 2328, -0.4612101912498474
114, 7, 913, 2306, -0.23869532346725464
114, 8, 1115, 2327, -0.2341931164264679
114, 9, 994, 2200, -0.4046051800251007
114, 10, 1064, 2207, -0.4038253426551819
114, 11, 810, 2062, -0.13426798582077026
114, 12, 1236, 2089, -0.06409468501806259
114, 13, 713, 1726, -0.2439795285463333
114, 14, 1329, 1790, -0.1646132618188858
114, 15, 875, 1755, -0.6102575063705444
114, 16, 1141, 1733, -0.5418468713760376
114, 17, 937, 1734, -0.6935057640075684
114, 18, 1090, 1689, -0.6226558685302734
114, 19, 931, 1799, -0.6954241991043091
114, 20, 1065, 1730, -0.6257807016372681
114, 21, 919, 1808, -0.6141732931137085
114, 22, 1088, 1749, -0.5472372770309448
114, 23, 889, 1500, -0.019653206691145897
114, 24, 1175, 1502, 0.01962609402835369
114, 25, 858, 1317, -0.7882471680641174
114, 26, 1276, 1304, -0.6136822700500488
114, 27, 900, 912, -0.371561199426651
114, 28, 1226, 903, -0.18057233095169067
114, 29, 911, 882, -0.33622077107429504
114, 30, 1200, 883, -0.14053648710250854
114, 31, 986, 692, -0.5927454233169556
114, 32, 1254, 642, -0.394308865070343
115, 0, 1022, 2250, -0.4936605393886566
115, 1, 983, 2309, -0.46220430731773376
115, 2, 962, 2310, -0.4621393382549286
115, 3, 941, 2310, -0.46218281984329224
115, 4, 1049, 2316, -0.4596411883831024
115, 5, 1072, 2322, -0.4596656858921051
115, 6, 1091, 2329, -0.4595983326435089
115, 7, 913, 2308, -0.23683443665504456
115, 8, 1114, 2327, -0.2259770780801773
115, 9, 993, 2200, -0.40418800711631775
115, 10, 1064, 2207, -0.40223920345306396
115, 11, 809, 2062, -0.13255974650382996
115, 12, 1233, 2091, -0.053385715931653976
115, 13, 710, 1728, -0.2395889014005661
115, 14, 1329, 1798, -0.134168803691864
115, 15, 877, 1732, -0.5968929529190063
115, 16, 1187, 1700, -0.5144109725952148
115, 17, 938, 1695, -0.6839843988418579
115, 18, 1147, 1652, -0.5982038378715515
115, 19, 932, 1767, -0.6930935382843018
115, 20, 1123, 1696, -0.6100153923034668
115, 21, 920, 1781, -0.6038123369216919
115, 22, 1133, 1715, -0.5242424011230469
115, 23, 889, 1499, -0.021392706781625748
115, 24, 1174, 1501, 0.021352559328079224
115, 25, 859, 1299, -0.7900838851928711
115, 26, 1277, 1300, -0.6382037401199341
115, 27, 900, 913, -0.2991989552974701
115, 28, 1224, 903, -0.16104674339294434
115, 29, 910, 886, -0.2566111981868744
